Ticket_Loc,Issue_Date,Issue_Time,Route,Badge_Numb,Issue_Agen,Violation_,Violation1,Fine_Amt,Plate_Type,License_St,Vehicle_Ma,Vehicle_Co,Vehicle_St,Comment,Street_Num,Street_Nam,Lat,Long
X100 CLARENDON ST,02/24/2015 12:00:00 AM,7:26:00 PM,B13,213,1,92,METER FEE UNPAID,25,PA,MA,AUDI,8,2D,,0,CLARENDON ST,,
X100 CLARENDON ST,02/27/2015 12:00:00 AM,1:17:00 PM,B12,213,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,CLARENDON ST,,
X100 CLARENDON ST,02/27/2015 12:00:00 AM,5:51:00 PM,B13,177,1,92,METER FEE UNPAID,25,PA,MA,AUDI,1,4D,,0,CLARENDON ST,,
X100 DARTMOUTH ST,02/28/2015 12:00:00 AM,8:54:00 AM,B12,270,1,92,METER FEE UNPAID,25,PA,MA,TOYT,7,4D,,0,DARTMOUTH ST,,
X100 DEERFIELD ST,02/25/2015 12:00:00 AM,3:45:00 PM,C02,278,1,92,METER FEE UNPAID,25,PA,MA,VOLK,8,4D,,0,DEERFIELD ST,,
X100 DEERFIELD ST,02/24/2015 12:00:00 AM,3:41:00 PM,C04,224,1,92,METER FEE UNPAID,25,PA,MA,VOLV,7,4D,,0,DEERFIELD ST,,
X100 DEERFIELD ST,02/25/2015 12:00:00 AM,3:45:00 PM,C02,278,1,92,METER FEE UNPAID,25,,MD,HOND,1,4D,,0,DEERFIELD ST,,
X100 DEERFIELD ST,02/25/2015 12:00:00 AM,5:18:00 PM,C02,278,1,92,METER FEE UNPAID,25,PA,MA,AUDI,7,4D,,0,DEERFIELD ST,,
X100 MILK ST,02/23/2015 12:00:00 AM,5:50:00 PM,A14,371,1,323,EXPIRED INSPECTION,40,PA,MA,UPS,1,PU,EXP: 0414,0,MILK ST,,
X100 MILK ST,02/26/2015 12:00:00 AM,5:00:00 PM,A21,229,1,323,EXPIRED INSPECTION,40,PA,MA,LEXU,8,4D,EXP: 2015,0,MILK ST,,
X100 MILK ST,02/28/2015 12:00:00 AM,6:37:00 PM,A14,141,1,92,METER FEE UNPAID,25,PA,MA,FORD,8,4D,,0,MILK ST,,
X100 MILK ST,02/23/2015 12:00:00 AM,7:43:00 PM,A14,371,1,92,METER FEE UNPAID,25,PA,MA,FORD,8,4D,,0,MILK ST,,
X100 NORTHERN AVE,02/23/2015 12:00:00 AM,11:21:00 AM,A21,260,1,14,NO STOP OR STAND,75,CO,MA,FRHT,7,TK,NO STOPPING - ANYTIME,0,NORTHERN AVE,,
X100 NORTHERN AVE,02/23/2015 12:00:00 AM,11:20:00 AM,A21,260,1,14,NO STOP OR STAND,75,PA,MA,SAAB,1,4D,NO STOPPING - ANYTIME,0,NORTHERN AVE,,
X100 NORTHERN AVE,02/23/2015 12:00:00 AM,11:19:00 AM,A21,260,1,14,NO STOP OR STAND,75,PA,MA,CHEV,3,4D,NO STOPPING - ANYTIME,0,NORTHERN AVE,,
X100 NORTHERN AVE,02/23/2015 12:00:00 AM,11:18:00 AM,A21,260,1,14,NO STOP OR STAND,75,,VA,TOYT,7,4D,NO STOPPING - ANYTIME,0,NORTHERN AVE,,
X100 NORTHERN AVE,02/23/2015 12:00:00 AM,11:22:00 AM,A21,260,1,14,NO STOP OR STAND,75,PA,MA,AUDI,8,4D,NO STOPPING - ANYTIME,0,NORTHERN AVE,,
X100 STANIFORD ST,02/27/2015 12:00:00 AM,10:01:00 PM,A04,279,1,63,RESIDENT PARK ONLY,40,PA,MA,NISS,1,4D,,0,STANIFORD ST,,
X101 ARCH ST,02/25/2015 12:00:00 AM,11:05:00 AM,A18,198,1,20,NO PARKING,55,,NJ,TOYT,7,4D,CONSULAR PARKING ONLY,0,ARCH ST,,
X101 CANAL ST,02/27/2015 12:00:00 AM,1:44:00 PM,A03,192,1,93,DOUBLE PARK ZONE A,45,AP,MA,STER,3,TK,,0,CANAL ST,,
X101 CANAL ST V-C,02/27/2015 12:00:00 AM,7:06:00 PM,A04,279,1,92,METER FEE UNPAID,25,PA,MA,AUDI,8,4D,,0,CANAL ST V-C,,
X101 CANAL ST V-C,02/24/2015 12:00:00 AM,2:38:00 PM,A04,120,1,99,OVER METER LIMIT,25,PA,MA,TOYT,8,4D,,0,CANAL ST V-C,,
X101 CANAL ST V-C,02/24/2015 12:00:00 AM,2:37:00 PM,A04,120,1,99,OVER METER LIMIT,25,PA,MA,HOND,8,VN,,0,CANAL ST V-C,,
X101 NEWBURY ST A-B,02/23/2015 12:00:00 AM,12:51:00 PM,B01,227,1,92,METER FEE UNPAID,25,PA,MA,HOND,6,4D,,0,NEWBURY ST A-B,,
X103 ARCH ST,02/25/2015 12:00:00 AM,8:25:00 AM,A16,138,1,20,NO PARKING,55,PA,MA,FORD,8,4D,,0,ARCH ST,,
X103 NORWAY ST,02/27/2015 12:00:00 AM,8:18:00 PM,B14,371,1,323,EXPIRED INSPECTION,40,PA,MA,HYUN,1,4D,EXP: 022715. RED R,0,NORWAY ST,,
X103 SOUTH ST,02/25/2015 12:00:00 AM,5:59:00 PM,A20,116,1,93,DOUBLE PARK ZONE A,45,CO,MA,FORD,7,TK,,0,SOUTH ST,,
X103 SOUTH ST,02/27/2015 12:00:00 AM,3:39:00 PM,A21,116,1,86,OVER POSTED LIMIT,25,PA,MA,LEXU,7,FW,,0,SOUTH ST,,
X103 SOUTH ST,02/24/2015 12:00:00 AM,2:22:00 PM,A21,260,1,93,DOUBLE PARK ZONE A,45,CO,MA,FRHT,7,VN,,0,SOUTH ST,,
X104 CANAL ST,02/27/2015 12:00:00 AM,1:18:00 PM,A03,192,1,322,EXPIRED/NO PLATE,40,PA,MA,CHEV,1,4D,EXP: 01/15,0,CANAL ST,,
X104 CANAL ST V-C,02/24/2015 12:00:00 AM,12:05:00 PM,A03,192,1,92,METER FEE UNPAID,25,PA,MA,JEEP,1,4D,,0,CANAL ST V-C,,
X104 L ST,02/23/2015 12:00:00 AM,1:57:00 AM,SB,365,1,329,OVER POST LIM-ZONE B,25,,NJ,FORD,8,4D,,0,L ST,,
X104 SUMNER ST,02/23/2015 12:00:00 AM,6:43:00 AM,EB,261,1,23,OTHER,15,PA,MA,HOND,8,4D,,0,SUMNER ST,,
X105 BEACH ST,02/25/2015 12:00:00 AM,12:10:00 PM,A20,116,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLK,8,FW,,0,BEACH ST,,
X105 WARREN AVE,02/23/2015 12:00:00 AM,7:07:00 AM,E07,239,1,20,NO PARKING,55,PA,MA,JEEP,8,4D,,0,WARREN AVE,,
X105 WATER ST,02/24/2015 12:00:00 AM,4:38:00 PM,A18,227,1,92,METER FEE UNPAID,25,PA,MA,COOP,8,2D,,0,WATER ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,11:50:00 AM,A05,114,1,86,OVER POSTED LIMIT,25,PA,MA,CADI,1,4D,,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,2:09:00 PM,A04,120,1,14,NO STOP OR STAND,75,PA,MA,VOLV,1,4D,COURT VEHICLES ONLY. NO STOPPING - RESTRICTIONS,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/26/2015 12:00:00 AM,9:23:00 AM,A05,262,1,20,NO PARKING,55,PA,MA,MERZ,8,4D,,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,1:09:00 PM,A04,120,1,14,NO STOP OR STAND,75,PA,MA,INFI,1,4D,COURT VEHICLES ONLY. NO STOPPING - RESTRICTIONS,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,1:07:00 PM,A04,120,1,14,NO STOP OR STAND,75,PA,MA,KIA,8,4D,COURT PARKING ONLY. NO STOPPING - RESTRICTIONS,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,10:01:00 PM,A06,259,1,86,OVER POSTED LIMIT,25,PA,MA,CHEV,8,4D,,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/25/2015 12:00:00 AM,12:45:00 PM,A05,262,1,20,NO PARKING,55,PA,MA,FORD,4,4D,COURT PARKING ONLY,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/25/2015 12:00:00 AM,2:14:00 PM,A05,262,1,20,NO PARKING,55,PA,MA,DODG,8,4D,COURT PARKING ONLY,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/27/2015 12:00:00 AM,2:00:00 PM,A05,262,1,20,NO PARKING,55,PA,MA,CADI,1,4D,COURT PARKING ONLY,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,1:11:00 PM,A04,120,1,71,HP-DV PLATE,120,PA,MA,TOYT,8,4D,,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/27/2015 12:00:00 AM,10:23:00 AM,A05,262,1,20,NO PARKING,55,PA,MA,NISS,8,4D,,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,3:28:00 PM,A04,120,1,323,EXPIRED INSPECTION,40,PA,MA,NISS,8,4D,EXP: 0115,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/25/2015 12:00:00 AM,10:46:00 AM,A05,262,1,20,NO PARKING,55,PA,MA,TOYT,4,4D,COURT PARKING ONLY,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,1:10:00 PM,A04,120,1,14,NO STOP OR STAND,75,PA,MA,TOYT,4,4D,COURT VEHICLES ONLY. NO STOPPING - RESTRICTIONS,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/26/2015 12:00:00 AM,11:51:00 AM,A05,262,1,86,OVER POSTED LIMIT,25,PA,MA,SUBA,2,4D,,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/24/2015 12:00:00 AM,10:02:00 PM,A06,259,1,323,EXPIRED INSPECTION,40,PA,MA,CHEV,8,4D,EXP: 012215. INITIAL FAILURE 112214,0,MERRIMAC ST,,
X107 MERRIMAC ST,02/23/2015 12:00:00 AM,12:34:00 PM,A07,372,1,20,NO PARKING,55,PA,KS,HOND,3,4D,RESERVED FOR AUTHORIZED COURT PARKING ONLY 7AM-7PM,0,MERRIMAC ST,,
X107 SOUTH ST,02/27/2015 12:00:00 AM,9:29:00 AM,A21,260,1,92,METER FEE UNPAID,25,CO,MA,GMC,7,VN,,0,SOUTH ST,,
X107 SOUTH ST,02/27/2015 12:00:00 AM,4:52:00 PM,A21,116,1,92,METER FEE UNPAID,25,,OH,NISS,1,FW,,0,SOUTH ST,,
X107 SOUTH ST,02/25/2015 12:00:00 AM,3:03:00 PM,A20,116,1,99,OVER METER LIMIT,25,PA,MA,JEEP,1,FW,,0,SOUTH ST,,
X107 SOUTH ST,02/24/2015 12:00:00 AM,10:43:00 AM,A21,260,1,93,DOUBLE PARK ZONE A,45,CO,MA,FRHT,6,VN,,0,SOUTH ST,,
X107 SOUTH ST,02/26/2015 12:00:00 AM,8:23:00 AM,A21,260,1,92,METER FEE UNPAID,25,PA,MA,SUBA,1,4D,,0,SOUTH ST,,
X107 SOUTH ST,02/25/2015 12:00:00 AM,11:51:00 AM,A20,116,1,92,METER FEE UNPAID,25,PA,MA,JEEP,1,FW,,0,SOUTH ST,,
X107 SOUTH ST,02/24/2015 12:00:00 AM,5:57:00 PM,A20,116,1,92,METER FEE UNPAID,25,PA,MA,TOYT,1,FW,,0,SOUTH ST,,
X109 CHARLES ST,02/25/2015 12:00:00 AM,9:00:00 AM,A07,272,1,92,METER FEE UNPAID,25,CO,MA,TOYT,7,PU,,0,CHARLES ST,,
X109 E CANTON ST,02/28/2015 12:00:00 AM,11:08:00 AM,E04,304,1,92,METER FEE UNPAID,25,PA,MA,TOYT,7,4D,,0,E CANTON ST,,
X11 AV DE LAFAYETTE,02/25/2015 12:00:00 AM,12:59:00 PM,A18,227,1,92,METER FEE UNPAID,25,PA,MA,NISS,7,4D,,0,AV DE LAFAYETTE,,
X11 AV DE LAFAYETTE,02/24/2015 12:00:00 AM,3:51:00 PM,A18,227,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,PU,,0,AV DE LAFAYETTE,,
X11 AV DE LAFAYETTE,02/25/2015 12:00:00 AM,3:19:00 PM,A18,227,1,99,OVER METER LIMIT,25,PA,MA,NISS,7,4D,,0,AV DE LAFAYETTE,,
X11 AV DE LAFAYETTE,02/27/2015 12:00:00 AM,11:59:00 AM,A18,229,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,AV DE LAFAYETTE,,
X11 AV DE LAFAYETTE,02/27/2015 12:00:00 AM,12:00:00 PM,A18,229,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,4D,,0,AV DE LAFAYETTE,,
X11 B ST,02/27/2015 12:00:00 AM,3:05:00 AM,SB,338,1,329,OVER POST LIM-ZONE B,25,PA,MA,NISS,3,4D,,0,B ST,,
X11 B ST,02/27/2015 12:00:00 AM,3:07:00 AM,SB,251,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,1,4D,,0,B ST,,
X11 CAMELOT CT,02/24/2015 12:00:00 AM,11:58:00 PM,F02,360,1,328,NO PARKING-ZONE B,25,PA,MA,SCI,1,4D,,0,CAMELOT CT,,
X11 CAMELOT CT,02/27/2015 12:00:00 AM,12:31:00 AM,F02,360,1,328,NO PARKING-ZONE B,25,PA,MA,HOND,7,4D,,0,CAMELOT CT,,
X11 FAIRBANKS ST,02/26/2015 12:00:00 AM,3:52:00 AM,F06,338,1,323,EXPIRED INSPECTION,40,PA,MA,AUDI,2,4D,EXP: 01/15,0,FAIRBANKS ST,,
X11 MORROW RD,02/26/2015 12:00:00 AM,2:10:00 AM,F06,338,1,323,EXPIRED INSPECTION,40,PA,MA,MERC,1,4D,EXP: 01/15,0,MORROW RD,,
X110 CHARLES ST,02/25/2015 12:00:00 AM,10:13:00 AM,A07,272,1,92,METER FEE UNPAID,25,CO,MA,DODG,2,PU,,0,CHARLES ST,,
X110 FORSYTH ST,02/24/2015 12:00:00 AM,2:54:00 PM,D05,304,1,328,NO PARKING-ZONE B,25,,MD,VOLK,8,4D,,0,FORSYTH ST,,
X110 WARREN ST,02/24/2015 12:00:00 AM,11:56:00 PM,F02,360,1,14,NO STOP OR STAND,75,PA,MA,JEEP,2,2D,NO STOPPING - ANYTIME,0,WARREN ST,,
X110 WARREN ST,02/24/2015 12:00:00 AM,12:33:00 AM,F02,360,1,14,NO STOP OR STAND,75,,CT,NISS,7,4D,NO STOPPING - ANYTIME,0,WARREN ST,,
X110 WARREN ST,02/23/2015 12:00:00 AM,2:13:00 AM,F02,338,1,14,NO STOP OR STAND,75,PA,MA,CHEV,6,4D,NO STOPPING - ANYTIME,0,WARREN ST,,
X111 BEACH ST,02/25/2015 12:00:00 AM,1:06:00 PM,A20,116,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,3,VN,,0,BEACH ST,,
X111 SAYBROOK ST,02/26/2015 12:00:00 AM,2:29:00 AM,F04,370,1,323,EXPIRED INSPECTION,40,PA,MA,TOYT,1,4D,EXP: 11/14. INITIAL FAILURE REJECTION,0,SAYBROOK ST,,
X114 FOSTER ST,02/23/2015 12:00:00 AM,5:06:00 AM,F05,370,1,63,RESIDENT PARK ONLY,40,PA,MA,CHEV,8,4D,,0,FOSTER ST,,
X115 WATER ST,02/26/2015 12:00:00 AM,4:51:00 PM,A12,181,1,92,METER FEE UNPAID,25,PA,MA,NISS,1,4D,,0,WATER ST,,
X116 LINCOLN ST,02/28/2015 12:00:00 AM,6:35:00 PM,F04,278,1,323,EXPIRED INSPECTION,40,PA,MA,MAZD,1,4D,EXP: 09/14,0,LINCOLN ST,,
X116 LINCOLN ST,02/28/2015 12:00:00 AM,6:34:00 PM,A21,133,1,92,METER FEE UNPAID,25,PA,MA,BMW,2,4D,,0,LINCOLN ST,,
X116 LINCOLN ST,02/28/2015 12:00:00 AM,6:34:00 PM,F04,278,1,313,HYDRANT,100,PA,MA,MAZD,1,4D,,0,LINCOLN ST,,
X116 LINCOLN ST,02/24/2015 12:00:00 AM,12:57:00 PM,A20,116,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,LINCOLN ST,,
X116 WARREN ST,02/26/2015 12:00:00 AM,1:47:00 PM,F03,159,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,7,PU,,0,WARREN ST,,
X116 WARREN ST,02/25/2015 12:00:00 AM,2:01:00 PM,F03,159,1,329,OVER POST LIM-ZONE B,25,,NH,PONT,8,4D,,0,WARREN ST,,
X1166 WASHINGTON ST,02/28/2015 12:00:00 AM,7:59:00 PM,AX,279,1,63,RESIDENT PARK ONLY,40,,TN,TOYT,7,4D,,0,WASHINGTON ST,,
X118 MILK ST,02/27/2015 12:00:00 AM,10:59:00 AM,A13,270,1,92,METER FEE UNPAID,25,CM,CT,SUBA,7,4D,,0,MILK ST,,
X118 MILK ST,02/28/2015 12:00:00 AM,7:41:00 PM,F04,278,1,92,METER FEE UNPAID,25,PA,MA,VOLV,1,4D,,0,MILK ST,,
X118 MILK ST,02/27/2015 12:00:00 AM,11:02:00 AM,A13,270,1,92,METER FEE UNPAID,25,PA,MA,HOND,4,4D,,0,MILK ST,,
X118 MILK ST,02/28/2015 12:00:00 AM,1:57:00 PM,A14,141,1,92,METER FEE UNPAID,25,PA,MA,NISS,8,4D,,0,MILK ST,,
X118 MILK ST,02/28/2015 12:00:00 AM,3:11:00 PM,A14,141,1,92,METER FEE UNPAID,25,PA,MA,HYUN,8,4D,,0,MILK ST,,
X118 SOUTH ST,02/26/2015 12:00:00 AM,11:47:00 AM,A21,229,1,323,EXPIRED INSPECTION,40,PA,MA,CHRY,1,2D,EXP: 2013,0,SOUTH ST,,
X119 BERKELEY ST,02/28/2015 12:00:00 AM,6:43:00 PM,E04,304,1,63,RESIDENT PARK ONLY,40,PA,MA,CHEV,7,PU,,0,BERKELEY ST,,
X119 BERKELEY ST,02/28/2015 12:00:00 AM,6:42:00 PM,E01,367,1,63,RESIDENT PARK ONLY,40,PA,MA,SUBA,1,4D,,0,BERKELEY ST,,
X12 BOWDOIN ST,02/26/2015 12:00:00 AM,1:58:00 PM,A07,120,1,92,METER FEE UNPAID,25,PA,MA,HOND,8,2D,,0,BOWDOIN ST,,
X12 BOWDOIN ST,02/26/2015 12:00:00 AM,1:59:00 PM,A07,120,1,92,METER FEE UNPAID,25,PA,MA,CHEV,1,4D,,0,BOWDOIN ST,,
X120 IPSWICH ST,02/27/2015 12:00:00 AM,8:10:00 PM,C04,224,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,1,4D,,0,IPSWICH ST,,
X120 IPSWICH ST,02/27/2015 12:00:00 AM,8:09:00 PM,C04,224,1,63,RESIDENT PARK ONLY,40,PA,MA,JEEP,7,4D,,0,IPSWICH ST,,
X120 W 8TH ST,02/23/2015 12:00:00 AM,9:49:00 AM,SB,110,1,322,EXPIRED/NO PLATE,40,CO,MA,FORD,8,VN,EXP: 12-2014,0,W 8TH ST,,
X120 WARREN ST,02/27/2015 12:00:00 AM,1:11:00 PM,F04,159,1,319,OVER 1FT FROM CURB,35,,NH,GMC,8,PU,,0,WARREN ST,,
X120 WATER ST,02/24/2015 12:00:00 AM,7:24:00 PM,E07,373,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,WATER ST,,
X1202 COMMONWEALTH AV,02/28/2015 12:00:00 AM,12:43:00 PM,F06,252,1,92,METER FEE UNPAID,25,PA,MA,NISS,1,4D,,0,COMMONWEALTH AV,,
X1204 WASHINGTON ST,02/27/2015 12:00:00 AM,4:15:00 PM,E05,157,1,92,METER FEE UNPAID,25,PA,MA,FORD,1,4D,,0,WASHINGTON ST,,
X121 CHARLES ST S,02/28/2015 12:00:00 AM,9:16:00 PM,B14,121,1,63,RESIDENT PARK ONLY,40,PA,MA,LEXU,8,4D,NO RPP,0,CHARLES ST S,,
X121 CHARLES ST S,02/28/2015 12:00:00 AM,6:05:00 PM,E01,367,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,8,4D,,0,CHARLES ST S,,
X121 CHARLES ST S,02/28/2015 12:00:00 AM,9:18:00 PM,B14,121,1,63,RESIDENT PARK ONLY,40,PA,MA,LEXU,6,4D,NO RPP,0,CHARLES ST S,,
X121 HARVARD AVE,02/26/2015 12:00:00 AM,10:48:00 PM,F02,360,1,324,B - BUS STOP/STAND,100,PA,MA,HOND,2,4D,,0,HARVARD AVE,,
X121 WATER ST,02/26/2015 12:00:00 AM,7:12:00 PM,E02,279,1,92,METER FEE UNPAID,25,,FL,HOND,8,VN,,0,WATER ST,,
X122 ARLINGTON ST,02/24/2015 12:00:00 AM,7:18:00 PM,E02,157,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLK,8,4D,,0,ARLINGTON ST,,
X122 ARLINGTON ST,02/26/2015 12:00:00 AM,7:25:00 PM,E04,185,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,7,4D,,0,ARLINGTON ST,,
X122 CHARLES ST,02/25/2015 12:00:00 AM,9:13:00 AM,A07,272,1,92,METER FEE UNPAID,25,PA,MA,FORD,2,4D,,0,CHARLES ST,,
X122 CHARLES ST,02/25/2015 12:00:00 AM,11:52:00 AM,A07,272,1,99,OVER METER LIMIT,25,PA,MA,FORD,2,4D,OVER METER LIMIT 2 HOUR LIMIT,0,CHARLES ST,,
X122 CHARLES ST,02/25/2015 12:00:00 AM,11:52:00 AM,A07,272,1,99,OVER METER LIMIT,25,CO,MA,CHEV,7,VN,NO COMMERCIAL ID. OVER METER LIMIT 2 HOUR LIMIT,0,CHARLES ST,,
X122 D ST,02/24/2015 12:00:00 AM,1:16:00 AM,SB,251,1,329,OVER POST LIM-ZONE B,25,,NH,TOYT,1,4D,,0,D ST,,
X122 WARREN ST,02/26/2015 12:00:00 AM,1:47:00 PM,F02,246,1,329,OVER POST LIM-ZONE B,25,CO,MA,CHEV,7,PU,,0,WARREN ST,,
X122 WARREN ST,02/27/2015 12:00:00 AM,1:12:00 PM,F02,246,1,319,OVER 1FT FROM CURB,35,PA,MA,HOND,4,2D,IMPEDING TRAFFIC,0,WARREN ST,,
X122 WARREN ST,02/26/2015 12:00:00 AM,1:48:00 PM,F03,212,1,329,OVER POST LIM-ZONE B,25,CO,MA,FORD,4,VN,,0,WARREN ST,,
X1226 COLUMBIA RD,02/27/2015 12:00:00 AM,5:05:00 AM,SB,155,1,329,OVER POST LIM-ZONE B,25,,NY,FORD,8,4D,,0,COLUMBIA RD,,
X1226 COLUMBIA RD,02/26/2015 12:00:00 AM,5:03:00 AM,SB,365,1,329,OVER POST LIM-ZONE B,25,,NY,FORD,8,4D,,0,COLUMBIA RD,,
X123 L ST,02/26/2015 12:00:00 AM,1:42:00 AM,SB,155,1,329,OVER POST LIM-ZONE B,25,PA,MA,PONT,4,2D,,0,L ST,,
X124 CHARLES ST,02/24/2015 12:00:00 AM,3:47:00 PM,A09,166,1,92,METER FEE UNPAID,25,PA,MA,AUDI,8,4D,,0,CHARLES ST,,
X124 D ST,02/25/2015 12:00:00 AM,1:31:00 AM,SB,251,1,329,OVER POST LIM-ZONE B,25,,RI,HYUN,1,4D,,0,D ST,,
X1244 COLUMBIA RD,02/25/2015 12:00:00 AM,5:05:00 AM,SB,155,1,329,OVER POST LIM-ZONE B,25,PA,MA,KIA,8,4D,,0,COLUMBIA RD,,
X125 GLENVILLE AVE,02/26/2015 12:00:00 AM,11:24:00 PM,F02,360,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,1,4D,,0,GLENVILLE AVE,,
X125 HIGH ST,02/28/2015 12:00:00 AM,2:25:00 PM,A14,141,1,92,METER FEE UNPAID,25,,CT,INFI,7,4D,,0,HIGH ST,,
X125 HIGH ST,02/28/2015 12:00:00 AM,10:48:00 AM,A14,141,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,TK,,0,HIGH ST,,
X126 CHARLES ST,02/26/2015 12:00:00 AM,11:26:00 AM,A07,272,1,99,OVER METER LIMIT,25,,NH,JEEP,8,4D,OVER METER LIMIT 2 HOUR LIMIT,0,CHARLES ST,,
X126 HIGH ST,02/25/2015 12:00:00 AM,7:48:00 PM,E05,279,1,92,METER FEE UNPAID,25,PA,MA,AUDI,7,2D,,0,HIGH ST,,
X126 MARGINAL ST,02/25/2015 12:00:00 AM,11:52:00 AM,EB,261,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,8,4D,,0,MARGINAL ST,,
X126 MARGINAL ST,02/25/2015 12:00:00 AM,11:59:00 AM,EB,261,1,329,OVER POST LIM-ZONE B,25,PA,MA,MAZD,8,4D,,0,MARGINAL ST,,
X126 N WASHINGTON ST,02/25/2015 12:00:00 AM,4:51:00 PM,A03,121,1,38,LOADING ZONE,55,PA,MA,DODG,1,PU,,0,N WASHINGTON ST,,
X1262 COLUMBIA RD,02/27/2015 12:00:00 AM,5:05:00 AM,SB,370,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,2D,,0,COLUMBIA RD,,
X1262 COLUMBIA RD,02/23/2015 12:00:00 AM,5:04:00 AM,SB,365,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,2D,,0,COLUMBIA RD,,
X1262 COLUMBIA RD,02/26/2015 12:00:00 AM,5:05:00 AM,SB,155,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,2D,,0,COLUMBIA RD,,
X1262 COLUMBIA RD,02/24/2015 12:00:00 AM,5:09:00 AM,SB,155,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,2D,,0,COLUMBIA RD,,
X127 CHARLES ST,02/24/2015 12:00:00 AM,6:41:00 PM,A08,185,1,92,METER FEE UNPAID,25,PA,MA,VOLK,8,4D,,0,CHARLES ST,,
X127 CHARLES ST,02/26/2015 12:00:00 AM,10:52:00 AM,A07,272,1,92,METER FEE UNPAID,25,CO,MA,GMC,7,4D,,0,CHARLES ST,,
X127 CHARLES ST,02/25/2015 12:00:00 AM,9:05:00 AM,A07,272,1,92,METER FEE UNPAID,25,PA,MA,NISS,7,4D,,0,CHARLES ST,,
X127 CHARLES ST,02/26/2015 12:00:00 AM,10:53:00 AM,A07,272,1,322,EXPIRED/NO PLATE,40,CO,MA,GMC,7,4D,EXP: 12/14,0,CHARLES ST,,
X128 LINCOLN ST,02/24/2015 12:00:00 AM,3:04:00 PM,A20,116,1,93,DOUBLE PARK ZONE A,45,CO,MA,INTL,8,TK,,0,LINCOLN ST,,
X128 LINCOLN ST,02/24/2015 12:00:00 AM,12:56:00 PM,A20,116,1,92,METER FEE UNPAID,25,PA,MA,HOND,2,FW,,0,LINCOLN ST,,
X128 MARGINAL ST,02/23/2015 12:00:00 AM,10:43:00 AM,EB,261,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,4,2D,,0,MARGINAL ST,,
X128 MARGINAL ST,02/23/2015 12:00:00 AM,10:42:00 AM,EB,261,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,1,2D,,0,MARGINAL ST,,
X128 MARGINAL ST,02/23/2015 12:00:00 AM,10:45:00 AM,EB,261,1,329,OVER POST LIM-ZONE B,25,PA,MA,VOLK,2,4D,,0,MARGINAL ST,,
X128 W COTTAGE ST,02/27/2015 12:00:00 AM,11:16:00 AM,D05,179,1,324,B - BUS STOP/STAND,100,PA,MA,MERZ,7,4D,,0,W COTTAGE ST,,
X1280 COLUMBIA RD,02/25/2015 12:00:00 AM,5:06:00 AM,SB,365,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,2D,,0,COLUMBIA RD,,
X1280 COLUMBIA RD,02/25/2015 12:00:00 AM,5:07:00 AM,SB,365,1,329,OVER POST LIM-ZONE B,25,PA,MA,CHRY,8,4D,,0,COLUMBIA RD,,
